name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
ringnorm,V9,7400,0.0976,0.5343,-7184.0,7487.0,194.4295,155.5,1535.9688,-0.2597,1.5649,809.5,1582.25,0.0019,0.034,0.0066,0.0242,0.0097,0.0354,7.9869,0.0
ringnorm,V9,7400,0.0482,0.5225,-7184.0,7487.0,190.3743,162.0,1530.2395,-0.2623,1.5163,810.0,1585.0,0.0004,0.0338,0.0016,0.0238,0.0017,0.0352,8.0121,0.0
ringnorm,V14,7400,0.5068,0.6616,-6703.0,6493.0,192.8874,159.0,1491.9232,-0.3571,1.575,797.0,1571.0,0.0032,0.0451,0.0003,0.0368,0.0008,0.0547,7.6559,0.0
ringnorm,V14,7400,0.4574,0.6503,-6328.0,6493.0,145.0847,116.0,1475.4748,-0.2942,1.347,795.0,1572.5,0.0042,0.0634,0.0023,0.0315,0.0025,0.047,7.7298,0.0
ringnorm,V14,7400,0.3995,0.6289,-6334.0,6493.0,160.8378,139.0,1484.989,-0.3199,1.5234,794.0,1563.5,0.0017,0.046,0.0005,0.0371,0.0012,0.0551,7.7878,0.0
ringnorm,V14,7400,0.3516,0.609,-7472.0,6493.0,186.6715,146.0,1487.2722,-0.2904,1.6066,801.0,1587.0,0.0,0.0424,0.0013,0.0283,0.0022,0.0424,7.8257,0.0
ringnorm,V14,7400,0.2997,0.5919,-6334.0,7261.0,196.7987,151.0,1479.2064,-0.2886,1.6188,794.0,1560.5,0.0004,0.0481,0.0003,0.0266,0.0014,0.0394,7.8662,0.0
ringnorm,V14,7400,0.2527,0.5788,-6703.0,7261.0,180.8034,154.0,1488.2358,-0.3244,1.5709,792.5,1569.5,0.0003,0.0468,0.0037,0.028,0.0061,0.0413,7.9035,0.0
ringnorm,V14,7400,0.202,0.5661,-6703.0,7261.0,176.8122,147.0,1493.5916,-0.3447,1.5303,814.0,1593.0,0.0035,0.0499,0.0017,0.039,0.0031,0.0578,7.9405,0.0
ringnorm,V14,7400,0.1528,0.5446,-7472.0,7261.0,189.7776,156.0,1487.2198,-0.3107,1.6054,795.0,1564.0,0.0012,0.0425,0.0037,0.029,0.0058,0.043,7.9539,0.0
ringnorm,V14,7400,0.0976,0.5308,-7472.0,7261.0,188.468,155.5,1481.964,-0.305,1.5763,808.5,1573.75,0.001,0.0414,0.0012,0.0302,0.0011,0.0448,7.9852,0.0
ringnorm,V14,7400,0.0482,0.5185,-7472.0,7261.0,181.4274,151.0,1486.7952,-0.316,1.61,800.0,1572.5,0.0003,0.0386,0.0003,0.0311,0.0008,0.0461,8.0103,0.0
ringnorm,V18,7400,0.5068,0.6849,-8778.0,6811.0,228.0836,174.0,1545.1625,-0.1787,1.5928,818.0,1622.0,0.0003,0.0464,0.0004,0.0257,0.0,0.0387,7.7009,0.0
ringnorm,V18,7400,0.4574,0.6563,-7444.0,6811.0,197.2055,144.0,1529.1688,-0.1902,1.5264,833.0,1643.5,0.0002,0.0606,0.0012,0.0289,0.002,0.0428,7.7394,0.0
ringnorm,V18,7400,0.3995,0.6323,-8778.0,6896.0,186.5558,153.0,1541.4353,-0.2271,1.8173,829.5,1630.5,0.0021,0.0452,0.002,0.0283,0.0025,0.0419,7.7955,0.0
ringnorm,V18,7400,0.3516,0.6232,-8778.0,6811.0,176.7382,141.0,1539.1435,-0.2201,1.5346,840.5,1650.25,0.0062,0.0391,0.0018,0.0268,0.0033,0.0395,7.8496,0.0
ringnorm,V18,7400,0.2997,0.6025,-8778.0,6896.0,166.3043,136.0,1538.3826,-0.2286,1.6932,822.5,1622.75,0.0057,0.0443,0.0055,0.0349,0.0088,0.0512,7.8797,0.0
ringnorm,V18,7400,0.2527,0.5886,-8778.0,6896.0,160.8136,139.0,1547.382,-0.249,1.5827,850.0,1653.0,0.0086,0.0435,0.0013,0.0319,0.0021,0.0472,7.9201,0.0
ringnorm,V18,7400,0.202,0.5651,-8778.0,6896.0,171.2727,138.0,1517.8911,-0.2237,1.7281,807.0,1588.0,0.0017,0.0396,0.0005,0.0311,0.0003,0.0462,7.9363,0.0
ringnorm,V18,7400,0.1528,0.5564,-8778.0,6896.0,170.7612,142.0,1542.6314,-0.2501,1.6246,831.0,1631.0,0.0013,0.0408,0.0002,0.0284,0.0004,0.0424,7.9747,0.0
ringnorm,V18,7400,0.0976,0.5358,-8778.0,6896.0,168.9105,144.5,1532.5785,-0.2497,1.6291,824.0,1613.75,0.0015,0.0425,0.0001,0.0304,0.0005,0.045,7.9926,0.0
ringnorm,V18,7400,0.0482,0.5238,-7444.0,6522.0,168.8021,144.0,1525.0205,-0.2472,1.4403,829.0,1623.5,0.0042,0.0396,0.0005,0.0262,0.0013,0.0391,8.0184,0.0
ringnorm,V10,7400,0.5068,0.6756,-6267.0,6757.0,228.8463,182.5,1501.0071,-0.2695,1.4249,805.5,1574.75,0.0003,0.052,0.0004,0.0319,0.0011,0.0473,7.6836,0.0
ringnorm,V10,7400,0.4574,0.6643,-6267.0,6757.0,208.8884,181.0,1493.5624,-0.2427,1.4203,795.0,1579.5,0.0014,0.0566,0.0016,0.0338,0.0027,0.0501,7.7521,0.0
ringnorm,V10,7400,0.3995,0.6352,-7232.0,6455.0,239.9041,178.5,1475.1636,-0.2129,1.4835,796.5,1568.25,0.0002,0.0534,0.0014,0.0349,0.0025,0.052,7.7981,0.0
ringnorm,V10,7400,0.3516,0.6094,-6267.0,6757.0,224.4339,191.0,1505.1734,-0.3035,1.5246,774.5,1536.0,0.0001,0.0524,0.0005,0.0348,0.0003,0.0521,7.8249,0.0
ringnorm,V10,7400,0.2997,0.594,-7232.0,6455.0,239.0758,174.0,1479.6192,-0.2744,1.3715,787.5,1550.75,0.0028,0.0404,0.0003,0.0306,0.0007,0.0455,7.8653,0.0
ringnorm,V10,7400,0.2527,0.5823,-7232.0,6757.0,220.2058,178.5,1480.8953,-0.2384,1.4492,788.0,1564.75,0.0006,0.0407,0.0006,0.0352,0.0011,0.0521,7.9085,0.0
ringnorm,V10,7400,0.202,0.5626,-7232.0,6455.0,214.0708,163.0,1482.568,-0.2784,1.5108,774.0,1523.0,0.0016,0.0491,0.0027,0.0293,0.0043,0.0438,7.9301,0.0
ringnorm,V10,7400,0.1528,0.5476,-7232.0,6757.0,207.3832,158.0,1484.9559,-0.2554,1.4188,782.0,1545.0,0.0029,0.0416,0.0006,0.0288,0.0016,0.0429,7.9535,0.0
ringnorm,V10,7400,0.0976,0.5325,-7232.0,6757.0,230.4521,176.0,1477.2977,-0.2674,1.454,779.5,1548.0,0.0029,0.0476,0.0014,0.0295,0.0024,0.0441,7.9833,0.0
ringnorm,V10,7400,0.0482,0.5215,-7232.0,6757.0,221.3523,172.0,1491.0392,-0.2779,1.4328,789.0,1560.5,0.0032,0.0479,0.0038,0.0298,0.0059,0.0445,8.0129,0.0
ringnorm,V13,7400,0.5068,0.6712,-6831.0,6397.0,196.1825,164.0,1486.157,-0.2691,1.5603,778.0,1544.5,0.0023,0.0575,0.0001,0.0349,0.0003,0.0516,7.6766,0.0
ringnorm,V13,7400,0.4574,0.6526,-7096.0,6397.0,209.787,168.0,1510.2228,-0.2853,1.5759,784.0,1562.5,0.0002,0.0669,0.0019,0.0406,0.0029,0.0605,7.7303,0.0
ringnorm,V13,7400,0.3995,0.6334,-7096.0,6403.0,175.2599,138.0,1523.6342,-0.2864,1.6506,807.0,1596.5,0.0,0.0604,0.0004,0.0368,0.0002,0.0549,7.7934,0.0
ringnorm,V13,7400,0.3516,0.6136,-7096.0,6397.0,188.0688,147.0,1514.7035,-0.2421,1.5528,818.5,1614.5,0.0009,0.0468,0.002,0.0315,0.0035,0.047,7.8344,0.0
ringnorm,V13,7400,0.2997,0.5911,-6873.0,6403.0,195.9074,144.0,1503.8913,-0.2371,1.5081,782.5,1587.0,0.0012,0.0589,0.0007,0.034,0.0007,0.0508,7.8585,0.0
ringnorm,V13,7400,0.2527,0.5759,-6873.0,6147.0,182.4136,156.0,1502.4419,-0.3032,1.4507,789.0,1576.0,0.0018,0.0538,0.0001,0.0334,0.0003,0.0499,7.8993,0.0
ringnorm,V13,7400,0.202,0.5595,-7096.0,5992.0,190.4716,156.0,1497.9097,-0.2642,1.4152,789.0,1583.0,0.0033,0.0646,0.0003,0.0368,0.001,0.055,7.9268,0.0
ringnorm,V13,7400,0.1528,0.5505,-7096.0,6403.0,193.1775,157.0,1513.4661,-0.2797,1.5362,801.0,1587.0,0.0024,0.0593,0.0009,0.0366,0.002,0.0548,7.959,0.0
ringnorm,V13,7400,0.0976,0.5304,-7096.0,6403.0,198.6746,157.0,1516.0754,-0.2758,1.5621,800.5,1585.0,0.0025,0.0598,0.001,0.037,0.0022,0.055,7.9799,0.0
ringnorm,V13,7400,0.0482,0.5187,-7096.0,6403.0,192.6927,155.0,1507.182,-0.2585,1.5304,790.0,1573.0,0.0018,0.057,0.0043,0.0355,0.007,0.0529,8.0079,0.0
ringnorm,V8,7400,0.5068,0.663,-6882.0,5988.0,196.4016,134.5,1470.5355,-0.2526,1.4737,787.5,1561.75,0.0055,0.0527,0.0044,0.0415,0.0061,0.0616,7.6522,0.0
ringnorm,V8,7400,0.4574,0.6458,-6221.0,6357.0,230.9009,157.0,1467.336,-0.2306,1.5872,794.0,1584.0,0.0018,0.0566,0.0009,0.0303,0.0011,0.0449,7.7206,0.0
ringnorm,V8,7400,0.3995,0.6217,-6469.0,6303.0,222.1413,166.0,1489.384,-0.2904,1.6222,795.0,1565.0,0.0012,0.0534,0.0008,0.0349,0.0007,0.052,7.7733,0.0
ringnorm,V8,7400,0.3516,0.6057,-6882.0,6303.0,250.8947,192.0,1479.3103,-0.2807,1.6684,789.5,1561.0,0.0001,0.0496,0.0002,0.0286,0.0008,0.0423,7.82,0.0
ringnorm,V8,7400,0.2997,0.5901,-6882.0,6357.0,226.889,171.0,1507.1538,-0.2782,1.6738,797.0,1569.5,0.0009,0.061,0.0,0.0397,0.0007,0.0584,7.8582,0.0
ringnorm,V8,7400,0.2527,0.5716,-6882.0,6357.0,218.7723,167.0,1476.6133,-0.2538,1.5934,782.0,1548.5,0.0002,0.0443,0.0025,0.0294,0.0042,0.0434,7.8861,0.0
ringnorm,V8,7400,0.202,0.5524,-6882.0,6357.0,228.4554,174.0,1485.8451,-0.3118,1.5968,785.0,1560.0,0.0017,0.0493,0.0008,0.0293,0.0012,0.0438,7.9123,0.0
ringnorm,V8,7400,0.1528,0.5382,-6882.0,6303.0,227.61,171.0,1479.8097,-0.2543,1.5955,780.0,1539.0,0.0012,0.0498,0.0005,0.0313,0.0003,0.0458,7.9377,0.0
ringnorm,V8,7400,0.0976,0.5258,-6882.0,6357.0,223.5177,172.0,1478.1522,-0.2974,1.6725,779.0,1538.75,0.0011,0.0476,0.0012,0.0295,0.0021,0.0441,7.968,0.0
ringnorm,V8,7400,0.0482,0.5116,-6882.0,6357.0,212.6071,166.0,1478.3049,-0.2768,1.5958,783.0,1541.5,0.0002,0.0479,0.0004,0.0317,0.0011,0.0473,7.9887,0.0
ringnorm,V1,7400,0.5068,0.6666,-6879.0,5935.0,230.6315,164.5,1465.1069,-0.1732,1.3155,775.5,1530.5,0.0058,0.0491,0.0019,0.0414,0.0026,0.0606,7.6599,0.0
ringnorm,V1,7400,0.4574,0.6456,-6168.0,6285.0,196.7918,149.0,1497.9725,-0.2031,1.2719,790.0,1573.5,0.0026,0.0531,0.0027,0.0328,0.004,0.0485,7.7222,0.0
ringnorm,V1,7400,0.3995,0.6312,-6879.0,6073.0,208.9174,163.0,1478.5533,-0.2879,1.3072,792.0,1566.75,0.001,0.0471,0.0004,0.0333,0.0001,0.0497,7.7967,0.0
ringnorm,V1,7400,0.3516,0.6207,-6366.0,6073.0,192.6326,156.0,1503.2647,-0.2466,1.1514,822.0,1636.0,0.0062,0.0401,0.0003,0.0283,0.0008,0.0424,7.845,0.0
ringnorm,V1,7400,0.2997,0.5915,-6168.0,6285.0,204.0795,157.5,1489.8178,-0.1996,1.2855,800.5,1598.5,0.0043,0.0435,0.0039,0.03,0.005,0.0448,7.866,0.0
ringnorm,V1,7400,0.2527,0.5732,-6879.0,6285.0,217.3548,164.0,1485.722,-0.2627,1.3644,797.0,1572.0,0.0024,0.0409,0.0,0.0278,0.0003,0.0418,7.89,0.0
ringnorm,V1,7400,0.202,0.5612,-6366.0,6285.0,205.8173,154.0,1480.2231,-0.2448,1.2773,789.0,1565.0,0.0015,0.0569,0.0,0.0439,0.0004,0.0653,7.9247,0.0
ringnorm,V1,7400,0.1528,0.547,-6879.0,6285.0,201.7465,153.0,1480.524,-0.2547,1.3173,788.0,1574.0,0.0008,0.0408,0.0006,0.0342,0.0004,0.0507,7.9511,0.0
ringnorm,V1,7400,0.0976,0.5298,-6879.0,6285.0,206.5394,155.0,1483.6056,-0.2265,1.2854,793.0,1574.75,0.001,0.0466,0.0004,0.0305,0.0001,0.0455,7.9797,0.0
ringnorm,V1,7400,0.0482,0.5161,-6879.0,6285.0,210.0523,162.0,1486.2953,-0.219,1.3586,793.0,1568.5,0.0001,0.0347,0.0009,0.0297,0.0017,0.0442,8.0002,0.0
ringnorm,V15,7400,0.5068,0.6784,-7342.0,7372.0,229.6742,172.0,1514.9715,-0.2055,1.6172,854.0,1648.75,0.0011,0.0337,0.0012,0.0256,0.0019,0.038,7.6938,0.0
ringnorm,V15,7400,0.4574,0.6548,-6316.0,7372.0,202.1875,171.0,1508.4146,-0.2265,1.63,813.0,1605.0,0.0001,0.0328,0.0012,0.0348,0.0021,0.0513,7.735,0.0
ringnorm,V15,7400,0.3995,0.6348,-7342.0,7372.0,206.5329,162.0,1522.8729,-0.2508,1.6707,831.0,1628.75,0.0041,0.0327,0.0008,0.0253,0.0007,0.0371,7.8015,0.0
ringnorm,V15,7400,0.3516,0.6119,-7342.0,7372.0,198.2182,155.5,1523.2582,-0.238,1.7675,823.0,1616.5,0.0009,0.0406,0.0002,0.0321,0.0006,0.0475,7.8339,0.0
ringnorm,V15,7400,0.2997,0.5909,-7342.0,7372.0,226.2387,166.0,1505.5428,-0.1607,1.6407,830.0,1634.0,0.0019,0.0374,0.0,0.0228,0.0007,0.0344,7.8632,0.0
ringnorm,V15,7400,0.2527,0.5747,-7342.0,7372.0,236.8165,188.0,1496.7004,-0.1738,1.6037,820.0,1599.75,0.0002,0.0485,0.0017,0.0346,0.0018,0.0515,7.8982,0.0
ringnorm,V15,7400,0.202,0.5614,-7342.0,7372.0,217.3079,166.0,1510.5264,-0.218,1.6918,824.0,1617.0,0.0013,0.0324,0.0003,0.0229,0.001,0.0345,7.9287,0.0
ringnorm,V15,7400,0.1528,0.5459,-7342.0,7372.0,222.7502,176.0,1506.9055,-0.2125,1.7079,817.0,1590.0,0.0015,0.0373,0.0038,0.0219,0.0063,0.0326,7.9534,0.0
ringnorm,V15,7400,0.0976,0.5314,-7342.0,7372.0,224.7125,173.0,1500.9803,-0.1738,1.6493,819.5,1607.0,0.0008,0.0297,0.001,0.0209,0.0014,0.0318,7.988,0.0
ringnorm,V15,7400,0.0482,0.5191,-7342.0,7372.0,221.2446,175.0,1507.4809,-0.2079,1.6107,829.0,1623.0,0.0018,0.0332,0.0023,0.0234,0.0041,0.0351,8.012,0.0
ringnorm,V3,7400,0.5068,0.6852,-7734.0,7611.0,198.137,166.0,1540.4867,-0.1914,1.5571,837.0,1650.25,0.0029,0.0586,0.0003,0.0505,0.0002,0.0739,7.7006,0.0
ringnorm,V3,7400,0.4574,0.663,-6186.0,7611.0,212.4548,175.0,1550.2653,-0.1921,1.4291,844.0,1654.0,0.0036,0.0533,0.0014,0.0377,0.0033,0.0551,7.7552,0.0
ringnorm,V3,7400,0.3995,0.6316,-7734.0,6758.0,202.0493,153.0,1548.4488,-0.2846,1.4341,846.0,1649.25,0.002,0.0633,0.0008,0.0371,0.0016,0.0555,7.7948,0.0
ringnorm,V3,7400,0.3516,0.6167,-6885.0,7611.0,172.1761,148.5,1556.7317,-0.2358,1.3689,837.5,1653.25,0.0008,0.0633,0.002,0.0433,0.0035,0.0647,7.846,0.0
ringnorm,V3,7400,0.2997,0.6042,-7734.0,6924.0,181.2806,146.0,1548.6763,-0.2792,1.4394,854.0,1660.0,0.0022,0.0535,0.0004,0.0323,0.0004,0.0479,7.8904,0.0
ringnorm,V3,7400,0.2527,0.5893,-7734.0,7611.0,190.6882,152.0,1549.9974,-0.2603,1.3717,852.5,1665.0,0.0012,0.0567,0.0008,0.0319,0.001,0.048,7.9271,0.0
ringnorm,V3,7400,0.202,0.57,-6885.0,7611.0,190.1807,153.0,1537.4945,-0.2262,1.3198,836.0,1628.0,0.0017,0.0443,0.0004,0.0308,0.0004,0.0455,7.9483,0.0
ringnorm,V3,7400,0.1528,0.5573,-7734.0,7611.0,170.7945,149.0,1557.0754,-0.2824,1.4441,839.0,1645.0,0.0013,0.0476,0.0007,0.0272,0.0012,0.0407,7.9799,0.0
ringnorm,V3,7400,0.0976,0.5416,-7734.0,7611.0,187.4158,154.0,1542.698,-0.2495,1.3104,844.0,1649.5,0.0006,0.0543,0.0,0.034,0.0003,0.0508,8.0091,0.0
ringnorm,V3,7400,0.0482,0.5263,-7734.0,7611.0,186.2356,152.0,1546.1589,-0.2356,1.4263,837.0,1635.0,0.0033,0.0498,0.0004,0.0312,0.0004,0.046,8.0264,0.0
Run_or_walk_information,acceleration_y,88588,0.5012,0.4259,-25.874,26.68,-3.4126,-0.7572,5.6122,-0.6976,-0.0047,0.6699,10.0874,0.0301,0.2504,0.0021,0.1348,0.0018,0.1742,9.6247,0.0
Run_or_walk_information,acceleration_y,88588,0.4464,0.3989,-25.874,26.68,-3.4505,-0.7616,5.6458,-0.6594,-0.0078,0.6726,10.0973,0.0262,0.2566,0.003,0.1378,0.0023,0.179,9.6511,0.0
Run_or_walk_information,acceleration_y,88588,0.4014,0.3824,-32.99,26.68,-3.4326,-0.7587,5.6295,-0.6951,-0.0169,0.6739,10.1013,0.0272,0.2534,0.0025,0.1356,0.0021,0.1754,9.6828,0.0
Run_or_walk_information,acceleration_y,88588,0.3526,0.3629,-32.99,26.68,-3.4222,-0.7595,5.6189,-0.7066,-0.0285,0.666,10.0762,0.0364,0.2559,0.0043,0.135,0.005,0.174,9.6997,0.0
Run_or_walk_information,acceleration_y,88588,0.3006,0.3457,-32.99,26.077,-3.3989,-0.757,5.6143,-0.6994,0.0111,0.6537,10.0649,0.0314,0.2536,0.0014,0.1356,0.0006,0.1755,9.7194,0.0
Run_or_walk_information,acceleration_y,88588,0.2457,0.329,-26.563,26.68,-3.4407,-0.7606,5.6458,-0.6756,-0.0112,0.6785,10.0994,0.0308,0.254,0.0001,0.1368,0.0013,0.1768,9.7369,0.0
Run_or_walk_information,acceleration_y,88588,0.201,0.3154,-32.99,26.68,-3.4301,-0.7596,5.6289,-0.6815,0.0035,0.6717,10.089,0.0315,0.255,0.0007,0.1367,0.0003,0.177,9.7472,0.0
Run_or_walk_information,acceleration_y,88588,0.1475,0.3034,-32.99,26.68,-3.4424,-0.7596,5.641,-0.6753,-0.0255,0.6876,10.1112,0.0315,0.2525,0.0025,0.1356,0.0024,0.1757,9.7674,0.0
Run_or_walk_information,acceleration_y,88588,0.0977,0.2909,-32.99,26.077,-3.4372,-0.7596,5.6306,-0.6887,-0.0228,0.6744,10.0986,0.031,0.2527,0.002,0.1354,0.0016,0.175,9.7757,0.0
Run_or_walk_information,acceleration_y,88588,0.0493,0.2801,-26.563,26.68,-3.4316,-0.7594,5.6324,-0.6825,-0.0156,0.6762,10.0978,0.0314,0.2531,0.0024,0.1358,0.002,0.1757,9.7865,0.0
Run_or_walk_information,acceleration_z,88588,0.5012,0.3295,-33.174,15.579,-1.5854,-0.2202,4.6377,-3.1894,9.4166,0.1435,0.2907,0.0042,0.5095,0.0118,0.274,0.0156,0.3941,9.205,0.0
Run_or_walk_information,acceleration_z,88588,0.4464,0.3129,-37.538,15.579,-1.5804,-0.2216,4.6206,-3.1957,9.4392,0.1433,0.2894,0.0055,0.508,0.0177,0.2724,0.0245,0.3914,9.2308,0.0
Run_or_walk_information,acceleration_z,88588,0.4014,0.3003,-33.174,16.403,-1.6134,-0.223,4.6809,-3.168,9.2707,0.1432,0.2899,0.0045,0.5165,0.0113,0.2737,0.015,0.3937,9.2492,0.0
Run_or_walk_information,acceleration_z,88588,0.3526,0.2869,-37.538,16.403,-1.6122,-0.222,4.6779,-3.1625,9.2591,0.1437,0.2914,0.0045,0.5161,0.0177,0.2781,0.0246,0.3992,9.2671,0.0
Run_or_walk_information,acceleration_z,88588,0.3006,0.2738,-33.174,16.403,-1.5842,-0.2214,4.6389,-3.1977,9.4789,0.1438,0.291,0.0062,0.5117,0.0125,0.2745,0.0168,0.3946,9.2825,0.0
Run_or_walk_information,acceleration_z,88588,0.2457,0.2625,-37.538,16.403,-1.5809,-0.2206,4.628,-3.2117,9.5746,0.1431,0.2899,0.0012,0.5151,0.0159,0.275,0.0219,0.395,9.2954,0.0
Run_or_walk_information,acceleration_z,88588,0.201,0.2546,-37.538,16.403,-1.5935,-0.2208,4.6479,-3.1934,9.44,0.144,0.2912,0.0046,0.5136,0.014,0.275,0.0191,0.3956,9.31,0.0
Run_or_walk_information,acceleration_z,88588,0.1475,0.2449,-37.538,15.579,-1.5845,-0.2217,4.6278,-3.2052,9.5058,0.1435,0.2906,0.0047,0.5106,0.0132,0.2743,0.0179,0.3942,9.3204,0.0
Run_or_walk_information,acceleration_z,88588,0.0977,0.2368,-37.538,16.403,-1.5933,-0.2212,4.6408,-3.1942,9.4213,0.1431,0.2901,0.0046,0.5134,0.0138,0.2735,0.0188,0.3932,9.33,0.0
Run_or_walk_information,acceleration_z,88588,0.0493,0.2292,-37.538,16.403,-1.5829,-0.221,4.624,-3.2,9.4862,0.1432,0.2902,0.0058,0.5116,0.0142,0.2739,0.0193,0.3937,9.339,0.0
Run_or_walk_information,acceleration_x,88588,0.5012,0.4762,-53.505,56.033,-0.7064,-0.0682,9.3762,-0.7868,5.434,0.3674,0.7351,0.0084,0.5095,0.0034,0.274,0.0106,0.3941,9.7062,0.0
Run_or_walk_information,acceleration_x,88588,0.4464,0.4556,-51.01,56.033,-0.7447,-0.06,9.402,-0.8166,5.404,0.3688,0.7372,0.0156,0.508,0.0035,0.2724,0.0005,0.3914,9.7497,0.0
Run_or_walk_information,acceleration_x,88588,0.4014,0.441,-51.739,49.068,-0.7228,-0.067,9.4839,-0.7787,5.2824,0.3707,0.7401,0.0121,0.5165,0.0009,0.2737,0.0071,0.3937,9.783,0.0
Run_or_walk_information,acceleration_x,88588,0.3526,0.4237,-53.505,56.033,-0.7048,-0.0502,9.4398,-0.8013,5.3707,0.3679,0.7375,0.0181,0.5161,0.0028,0.2781,0.002,0.3992,9.8046,0.0
Run_or_walk_information,acceleration_x,88588,0.3006,0.4099,-53.505,56.033,-0.7839,-0.0707,9.4903,-0.8234,5.3064,0.3701,0.7385,0.0117,0.5117,0.0018,0.2745,0.0031,0.3946,9.8352,0.0
Run_or_walk_information,acceleration_x,88588,0.2457,0.3935,-49.609,56.033,-0.7226,-0.0572,9.376,-0.7962,5.4075,0.3685,0.7369,0.0063,0.5151,0.0035,0.275,0.0005,0.395,9.855,0.0
Run_or_walk_information,acceleration_x,88588,0.201,0.3817,-53.505,56.033,-0.7067,-0.0586,9.3974,-0.8104,5.4904,0.3673,0.7354,0.0127,0.5136,0.0009,0.275,0.0042,0.3956,9.8693,0.0
Run_or_walk_information,acceleration_x,88588,0.1475,0.3704,-53.505,56.033,-0.7438,-0.0572,9.4206,-0.8262,5.4034,0.3683,0.737,0.0145,0.5106,0.0002,0.2743,0.006,0.3942,9.8921,0.0
Run_or_walk_information,acceleration_x,88588,0.0977,0.3604,-53.505,56.033,-0.726,-0.0584,9.4102,-0.8123,5.4059,0.3686,0.7372,0.01,0.5134,0.0012,0.2735,0.0042,0.3932,9.9091,0.0
Run_or_walk_information,acceleration_x,88588,0.0493,0.3506,-53.505,56.033,-0.7342,-0.0597,9.4229,-0.8105,5.405,0.3687,0.7379,0.0116,0.5116,0.0016,0.2739,0.0035,0.3937,9.922,0.0
shuttle,A1,58000,0.5011,0.0026,27.0,126.0,48.2644,45.0,12.2832,2.1888,6.5088,8.0,17.0,0.0013,0.7584,0.0044,0.5128,0.0048,0.6509,2.9367,0.0185
shuttle,A1,58000,0.4475,0.0023,27.0,126.0,48.2101,45.0,12.2262,2.1803,6.5375,8.0,17.0,0.0021,0.7575,0.0032,0.5126,0.0032,0.6501,2.9308,0.019
shuttle,A1,58000,0.3964,0.0021,36.0,123.0,48.2066,45.0,12.1887,2.1934,6.6257,8.0,17.0,0.0037,0.7526,0.0029,0.5079,0.0027,0.6445,2.9373,0.0195
shuttle,A1,58000,0.3488,0.002,27.0,123.0,48.2595,45.0,12.2606,2.1813,6.5218,8.0,17.0,0.0025,0.7574,0.0045,0.5122,0.0051,0.6495,2.9356,0.0184
shuttle,A1,58000,0.3029,0.0018,27.0,126.0,48.1839,45.0,12.1778,2.1745,6.5098,8.0,17.0,0.0064,0.7561,0.0052,0.51,0.006,0.6468,2.9311,0.0184
shuttle,A1,58000,0.2533,0.0016,27.0,126.0,48.2495,45.0,12.2277,2.1702,6.4675,8.0,17.0,0.0006,0.7574,0.0019,0.5121,0.0014,0.6493,2.9364,0.0201
shuttle,A1,58000,0.2021,0.0016,27.0,126.0,48.2582,45.0,12.264,2.1844,6.5232,8.0,17.0,0.0079,0.7568,0.0035,0.5112,0.0037,0.6482,2.938,0.0185
shuttle,A1,58000,0.1492,0.0015,27.0,123.0,48.2604,45.0,12.2558,2.1782,6.4746,8.0,17.0,0.0016,0.7571,0.002,0.5111,0.0016,0.6483,2.9376,0.018
shuttle,A1,58000,0.0975,0.0015,27.0,126.0,48.2223,45.0,12.2267,2.1826,6.5217,8.0,17.0,0.0027,0.7562,0.0021,0.5104,0.0018,0.6474,2.9359,0.0175
shuttle,A1,58000,0.0511,0.0014,27.0,126.0,48.2493,45.0,12.2661,2.1819,6.4935,8.0,17.0,0.0016,0.7568,0.003,0.5107,0.0029,0.6476,2.9373,0.0175
shuttle,A9,58000,0.5011,0.0025,-356.0,180.0,13.8671,2.0,25.4378,2.0835,8.9909,2.0,14.0,0.0198,0.8724,0.0017,0.6015,0.003,0.7222,2.5261,0.0201
shuttle,A9,58000,0.4475,0.0024,-356.0,266.0,13.9692,2.0,25.7758,2.196,9.225,2.0,14.0,0.0225,0.8773,0.0028,0.6041,0.0038,0.7249,2.53,0.0175
shuttle,A9,58000,0.3964,0.0021,-356.0,266.0,13.7406,2.0,25.3779,2.2446,9.1879,2.0,14.0,0.0099,0.8737,0.0015,0.5974,0.0012,0.7181,2.5138,0.019
shuttle,A9,58000,0.3488,0.002,-356.0,244.0,14.0028,2.0,25.6622,2.2706,8.0092,2.0,14.0,0.006,0.8752,0.0026,0.6025,0.0037,0.7235,2.5296,0.0175
shuttle,A9,58000,0.3029,0.0019,-298.0,266.0,13.9592,2.0,25.5539,2.3286,7.5231,2.0,14.0,0.0105,0.876,0.0027,0.6034,0.0028,0.7245,2.5302,0.018
shuttle,A9,58000,0.2533,0.0017,-356.0,242.0,13.9936,2.0,25.6763,2.2771,7.8164,2.0,14.0,0.0014,0.8761,0.0021,0.6038,0.0021,0.7245,2.5285,0.0185
shuttle,A9,58000,0.2021,0.0016,-356.0,266.0,13.9144,2.0,25.539,2.2293,8.6079,2.0,14.0,0.0102,0.8739,0.0004,0.601,0.0009,0.7217,2.5268,0.0175
shuttle,A9,58000,0.1492,0.0015,-298.0,266.0,13.9637,2.0,25.5196,2.3966,6.8528,2.0,14.0,0.0096,0.8739,0.0019,0.6012,0.0018,0.7218,2.5235,0.0175
